timestamp,aX,aY,aZ,gX,gY,gZ,xP
6420,-0.01,4.40,2.14,0.63,0.93,-0.61,-1.88
6440,-3.01,4.19,0.19,0.75,0.97,-0.11,-1.88
6460,-1.84,4.07,0.94,0.61,0.64,0.57,-2.04
6480,-1.93,3.76,1.55,0.53,0.40,1.00,-2.04
6500,-0.52,3.29,0.96,0.54,0.45,1.49,-1.91
6520,0.89,3.38,1.11,0.56,0.74,1.78,-1.91
6540,-0.34,3.54,1.07,0.62,1.16,1.96,-1.91
6560,-2.02,4.26,0.67,0.57,1.44,2.19,-2.10
6580,-2.30,5.03,0.57,0.44,1.60,2.35,-2.10
6600,-3.63,5.62,0.35,0.34,1.66,2.38,-2.10
6620,-5.07,5.89,-0.17,0.20,1.45,2.30,-2.10
6640,-6.01,6.53,-1.11,0.10,1.28,2.08,-2.10
6660,-6.67,7.31,-2.02,0.01,1.28,1.65,-2.08
6680,-8.12,7.05,-2.40,-0.05,1.24,1.16,-2.08
6700,-7.95,6.26,-1.81,-0.07,0.92,0.80,-2.10
6720,-11.37,12.28,-2.34,0.34,0.91,0.16,-2.10
6740,-19.61,19.61,-10.92,0.41,0.84,-2.27,-2.10
6760,6.25,1.64,5.86,-0.77,-1.33,0.01,-1.81
6780,12.39,6.74,-5.01,0.40,-0.04,-0.77,-1.81
6800,-10.45,11.10,-4.87,0.68,1.26,-1.60,-1.81
6820,-14.13,8.58,1.62,-0.01,-0.29,-0.71,-1.81
6840,-0.15,8.12,-2.55,0.11,-0.14,-0.30,-1.81
6860,-4.81,9.64,-1.97,0.24,0.24,-0.41,-2.01
6880,-4.57,9.63,-0.94,0.25,0.11,-0.10,-2.01
6900,-3.76,9.09,-2.66,0.27,0.26,-0.01,-2.07
6920,-4.17,8.85,-2.36,0.26,0.16,0.15,-2.07
6940,-3.27,8.98,-2.22,0.26,0.15,0.29,-2.07
6960,-2.76,9.15,-2.64,0.28,0.21,0.31,-2.11
6980,-3.17,9.42,-2.89,0.25,0.18,0.37,-2.11
7000,-2.45,9.18,-2.88,0.20,0.16,0.44,-2.00
7020,-2.28,9.05,-2.82,0.18,0.15,0.44,-2.00
7040,-2.49,9.19,-2.91,0.15,0.13,0.44,-2.00
7060,-2.13,9.19,-3.04,0.11,0.11,0.47,-2.00
7080,-1.87,8.91,-2.77,0.09,0.11,0.47,-2.00
7100,-1.94,9.26,-2.76,0.09,0.13,0.45,-1.99
7120,-1.83,9.45,-2.79,0.08,0.08,0.46,-1.99
7140,-1.84,9.10,-3.03,0.07,0.05,0.46,-1.99
7160,-1.85,9.09,-2.61,0.06,-0.01,0.47,-2.07
7180,-1.39,9.33,-2.98,0.04,-0.05,0.47,-2.07
7200,-1.18,8.91,-2.91,0.04,-0.07,0.45,-2.04
7220,-1.41,9.27,-3.12,0.03,-0.08,0.43,-2.04
7240,-1.03,9.40,-3.04,0.03,-0.11,0.41,-2.04
7260,-0.48,9.43,-2.90,0.01,-0.18,0.38,-2.04
7280,-0.24,9.13,-2.89,0.01,-0.18,0.30,-2.04
7300,-0.75,9.20,-2.94,0.00,-0.13,0.22,-1.83
7320,-0.56,9.14,-2.88,-0.00,-0.16,0.19,-1.83
7340,-0.54,9.32,-3.00,-0.02,-0.19,0.14,-1.83
7360,-0.76,9.30,-2.79,-0.04,-0.21,0.10,-2.05
7380,-0.47,9.33,-2.70,-0.04,-0.21,0.06,-2.05
7400,-0.35,9.46,-2.89,-0.04,-0.23,-0.01,-2.09
7420,-0.22,9.39,-2.97,-0.05,-0.23,-0.07,-2.09
7440,-0.54,9.48,-2.94,-0.07,-0.23,-0.14,-2.09
7460,-0.66,9.77,-2.69,-0.09,-0.31,-0.18,-2.09
7480,0.29,9.81,-3.00,-0.11,-0.37,-0.25,-2.09
7500,-0.63,9.69,-3.24,-0.14,-0.42,-0.37,-2.06
7520,-1.19,9.87,-3.25,-0.19,-0.52,-0.38,-2.06
7540,-0.57,10.65,-3.94,-0.27,-0.55,-0.35,-2.06
7560,-1.13,11.42,-3.82,-0.34,-0.49,-0.38,-2.10
7580,-2.13,11.78,-2.53,-0.44,-0.61,-0.31,-2.10
7600,-1.85,13.13,-2.92,-0.58,-0.70,-0.25,-2.26
7620,-0.98,14.25,-2.23,-0.64,-0.93,-0.18,-2.26
7640,1.91,15.12,-1.13,-0.73,-1.20,-0.22,-2.26
7660,3.28,15.96,-1.27,-0.89,-1.32,-0.37,-2.26
7680,5.03,15.26,-1.41,-1.00,-1.25,-0.48,-2.26
7700,6.20,13.58,-2.27,-1.12,-1.14,-0.66,-2.13
7720,5.54,11.09,-3.93,-1.09,-0.69,-0.91,-2.13
7740,1.68,11.50,-6.28,-0.70,0.47,-1.45,-2.13
7760,-1.33,12.09,-4.25,-0.41,1.02,-1.92,-2.42
7780,-7.77,12.71,-3.83,-0.15,0.79,-2.43,-2.42
7800,-9.41,13.73,-1.62,-0.29,-0.56,-2.62,-2.25
7820,-10.51,14.23,-4.07,-0.06,-1.09,-2.94,-2.25
7840,-7.53,14.23,-3.63,-0.22,-1.81,-2.59,-2.25
