timestamp,aX,aY,aZ,gX,gY,gZ,xP
5400,0.53,9.58,-1.78,0.00,-0.04,-0.01,-0.49
5420,0.61,9.61,-1.86,0.01,-0.03,-0.01,-0.49
5440,0.62,9.55,-1.80,0.01,-0.02,-0.02,-0.49
5460,0.66,9.63,-1.90,0.00,-0.02,-0.02,-0.49
5480,0.61,9.53,-1.75,0.00,-0.02,-0.02,-0.49
5500,0.67,9.56,-1.82,0.01,-0.01,-0.03,-0.28
5520,0.68,9.67,-1.71,0.01,-0.01,-0.04,-0.28
5540,0.60,9.52,-1.90,0.01,-0.00,-0.04,-0.28
5560,0.66,9.56,-1.76,0.01,-0.00,-0.05,-0.18
5580,0.57,9.53,-1.79,0.01,-0.00,-0.06,-0.18
5600,0.41,9.67,-1.84,0.01,-0.02,-0.05,-0.16
5620,0.40,9.60,-1.73,0.01,-0.02,-0.04,-0.16
5640,0.55,9.54,-1.75,0.01,-0.04,-0.03,-0.16
5660,0.56,9.63,-1.84,0.01,-0.03,-0.03,-0.16
5680,0.62,9.56,-1.77,0.01,-0.03,-0.03,-0.16
5700,0.67,9.58,-1.83,0.02,-0.02,-0.04,-0.23
5720,0.61,9.62,-1.81,0.02,-0.02,-0.04,-0.23
5740,0.51,9.57,-1.82,0.02,-0.02,-0.04,-0.23
5760,0.61,9.60,-1.84,0.02,-0.01,-0.04,-0.45
5780,0.64,9.59,-1.83,0.03,0.01,-0.05,-0.45
5800,0.45,9.51,-1.79,0.02,0.01,-0.05,-0.17
5820,0.29,9.56,-1.84,0.02,0.01,-0.04,-0.17
5840,0.39,9.77,-1.85,0.02,-0.01,-0.01,-0.17
5860,0.45,9.48,-1.78,0.01,-0.02,-0.01,-0.17
5880,0.71,9.51,-1.79,0.02,-0.01,-0.01,-0.17
5900,0.80,9.65,-1.84,0.03,0.00,-0.03,-0.50
5920,0.56,9.58,-1.93,0.02,0.00,-0.05,-0.50
5940,0.70,9.64,-1.90,0.02,-0.01,-0.06,-0.50
5960,0.53,9.62,-1.93,0.01,-0.01,-0.06,-0.36
5980,0.39,9.67,-1.82,0.01,-0.02,-0.05,-0.36
6000,0.25,9.64,-1.72,0.01,-0.05,-0.03,-0.23
6020,0.46,9.55,-1.68,0.01,-0.05,-0.01,-0.23
6040,0.67,9.60,-1.85,0.02,-0.02,-0.02,-0.23
6060,0.65,9.60,-1.80,0.02,-0.00,-0.03,-0.23
6080,0.55,9.57,-1.79,0.02,-0.01,-0.04,-0.23
6100,0.73,9.54,-1.87,0.02,-0.00,-0.05,-0.22
6120,0.57,9.56,-1.83,0.02,0.00,-0.06,-0.22
6140,0.49,9.69,-1.76,0.01,-0.00,-0.05,-0.22
6160,0.58,9.58,-1.82,0.02,-0.00,-0.05,-0.22
6180,0.54,9.56,-1.82,0.02,0.01,-0.06,-0.22
6200,0.62,9.68,-1.88,0.03,0.02,-0.05,-0.20
6220,0.55,9.59,-1.88,0.02,0.03,-0.06,-0.20
6240,0.47,9.55,-1.84,0.02,0.03,-0.06,-0.20
6260,0.55,9.57,-1.87,0.02,0.02,-0.07,-0.25
6280,0.47,9.65,-1.89,0.02,0.02,-0.07,-0.25
6300,0.28,9.59,-1.78,0.02,0.00,-0.07,-0.25
6320,0.33,9.63,-1.81,0.01,-0.03,-0.05,-0.25
6340,0.31,9.65,-1.78,0.01,-0.06,-0.03,-0.25
6360,0.31,9.66,-1.79,0.01,-0.06,-0.02,-0.32
6380,0.38,9.62,-1.83,0.01,-0.07,-0.00,-0.32
6400,0.37,9.63,-1.86,0.01,-0.08,0.00,-0.11
6420,0.61,9.53,-1.69,0.01,-0.07,0.01,-0.11
6440,0.73,9.61,-1.78,0.02,-0.06,-0.01,-0.11
6460,0.77,9.54,-1.82,0.02,-0.03,-0.03,-0.08
6480,0.70,9.56,-1.86,0.02,-0.03,-0.05,-0.08
6500,0.60,9.52,-1.90,0.02,-0.02,-0.07,-0.08
6520,0.51,9.54,-1.86,0.01,-0.01,-0.07,-0.08
6540,0.46,9.53,-1.87,0.02,-0.01,-0.07,-0.08
6560,0.43,9.59,-1.76,0.02,-0.01,-0.07,-0.19
6580,0.39,9.65,-1.81,0.02,-0.01,-0.06,-0.19
6600,0.34,9.58,-1.79,0.02,0.00,-0.06,-0.14
6620,0.42,9.58,-1.81,0.02,0.00,-0.06,-0.14
6640,0.41,9.61,-1.74,0.02,-0.00,-0.05,-0.14
6660,0.52,9.63,-1.91,0.01,-0.00,-0.05,-0.41
6680,0.45,9.56,-1.79,0.02,-0.01,-0.05,-0.41
6700,0.39,9.57,-1.80,0.02,-0.02,-0.05,-0.41
6720,0.47,9.57,-1.94,0.01,-0.02,-0.04,-0.41
6740,0.40,9.57,-1.79,0.01,-0.02,-0.05,-0.41
6760,0.39,9.61,-1.81,0.01,-0.02,-0.04,-0.38
6780,0.45,9.62,-1.75,0.01,-0.02,-0.04,-0.38
6800,0.40,9.61,-1.78,0.01,-0.02,-0.04,-0.20
6820,0.43,9.61,-1.83,0.01,-0.01,-0.03,-0.20
6840,0.45,9.60,-1.74,0.01,-0.02,-0.03,-0.20
6860,0.38,9.53,-1.86,0.01,-0.02,-0.03,-0.34
6880,0.41,9.60,-1.77,0.01,-0.02,-0.03,-0.34
6900,0.48,9.62,-1.78,0.01,-0.02,-0.03,-0.34
6920,0.44,9.61,-1.85,0.01,-0.02,-0.04,-0.34
6940,0.45,9.60,-1.81,0.01,-0.02,-0.04,-0.34
6960,0.50,9.63,-1.85,0.01,-0.02,-0.05,-0.52
6980,0.45,9.61,-1.79,0.01,-0.01,-0.05,-0.52
7000,0.52,9.59,-1.83,0.01,-0.01,-0.06,-0.19
7020,0.38,9.60,-1.76,0.01,-0.01,-0.05,-0.19
7040,0.35,9.56,-1.78,0.01,-0.02,-0.06,-0.19
7060,0.41,9.58,-1.83,0.01,-0.03,-0.05,-0.34
7080,0.39,9.61,-1.83,0.01,-0.02,-0.05,-0.34
7100,0.39,9.62,-1.79,0.01,-0.01,-0.05,-0.34
7120,0.40,9.59,-1.86,0.01,-0.01,-0.05,-0.34
7140,0.50,9.59,-1.82,0.01,-0.02,-0.05,-0.34
7160,0.47,9.58,-1.94,0.01,-0.02,-0.06,-0.26
7180,0.41,9.57,-1.87,0.01,-0.02,-0.06,-0.26
7200,0.39,9.60,-1.94,0.01,-0.02,-0.06,-0.32
7220,0.27,9.62,-1.86,0.01,-0.03,-0.04,-0.32
7240,0.30,9.52,-1.85,0.01,-0.03,-0.04,-0.32
7260,0.28,9.61,-1.81,0.01,-0.03,-0.04,-0.17
7280,0.39,9.58,-1.83,0.01,-0.03,-0.03,-0.17
7300,0.44,9.57,-1.81,0.01,-0.02,-0.04,-0.12
7320,0.38,9.55,-1.80,0.01,-0.02,-0.04,-0.12
7340,0.34,9.60,-1.80,0.01,-0.02,-0.04,-0.12
7360,0.39,9.55,-1.84,0.01,-0.03,-0.03,-0.12
7380,0.39,9.57,-1.86,0.01,-0.02,-0.04,-0.12
7400,0.43,9.53,-1.81,0.01,-0.03,-0.04,-0.33
7420,0.38,9.57,-1.82,0.01,-0.02,-0.04,-0.33
7440,0.42,9.60,-1.97,0.01,-0.02,-0.04,-0.33
7460,0.35,9.61,-1.87,0.01,-0.02,-0.04,-0.40
7480,0.36,9.53,-1.80,0.01,-0.02,-0.04,-0.40
7500,0.36,9.61,-1.86,0.01,-0.02,-0.04,-0.23
7520,0.42,9.62,-1.78,0.01,-0.02,-0.05,-0.23
7540,0.36,9.65,-1.73,0.01,-0.02,-0.05,-0.23
7560,0.34,9.59,-1.79,0.02,-0.02,-0.05,-0.23
7580,0.32,9.57,-1.90,0.01,-0.02,-0.05,-0.23
7600,0.33,9.61,-1.85,0.01,-0.02,-0.05,-0.26
7620,0.34,9.57,-1.81,0.02,-0.02,-0.05,-0.26
7640,0.33,9.58,-1.86,0.01,-0.02,-0.05,-0.26
7660,0.32,9.58,-1.86,0.01,-0.02,-0.05,-0.14
7680,0.28,9.61,-1.85,0.02,-0.02,-0.05,-0.14
7700,0.28,9.62,-1.82,0.02,-0.02,-0.05,-0.18
7720,0.28,9.59,-1.76,0.02,-0.02,-0.05,-0.18
7740,0.24,9.59,-1.76,0.02,-0.01,-0.04,-0.18
7760,0.24,9.55,-1.80,0.02,-0.02,-0.04,-0.18
7780,0.33,9.53,-1.83,0.03,-0.02,-0.04,-0.18
7800,0.28,9.62,-1.83,0.02,-0.02,-0.04,-0.36
7820,0.30,9.61,-1.80,0.03,-0.02,-0.04,-0.36
7840,0.29,9.60,-1.89,0.02,-0.02,-0.04,-0.36
7860,0.28,9.62,-1.88,0.02,-0.02,-0.04,-0.21
7880,0.24,9.54,-1.92,0.02,-0.03,-0.04,-0.21
7900,0.38,9.52,-1.86,0.02,-0.02,-0.05,-0.43
7920,0.27,9.60,-1.77,0.02,-0.02,-0.04,-0.43
7940,0.29,9.55,-1.86,0.03,-0.02,-0.05,-0.43
