Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
5800,2.45,-0.19,-1.5,1.06,0.79,2.14,1.19
5820,-0.45,0.85,-0.07,1.23,1.71,2.68,1.41
5840,-2.96,1.86,-0.57,1.38,1.97,3.23,1.41
5860,-3.48,2.6,-0.69,1.41,1.69,3.74,1.41
5880,-5.04,3.68,-0.85,1.67,1.33,3.91,1.41
5900,-6.11,5.75,-0.72,1.89,0.8,3.95,1.41
5920,-6.51,6.23,0.07,1.93,-0.02,3.95,1.48
5940,-7.12,6.51,1.07,2.0,-0.36,3.94,1.48
5960,-5.91,6.26,1.78,2.12,-0.61,3.85,1.36
5980,-4.72,6.56,2.26,2.24,-0.73,3.67,1.36
6000,-4.75,8.26,0.4,2.16,-0.39,3.21,1.36
6020,-4.04,9.75,1.05,1.9,0.34,2.78,1.44
6040,-4.37,10.02,0.72,1.76,0.96,2.38,1.44
6060,-3.08,10.13,0.52,1.31,1.18,2.14,1.45
6080,-1.89,10.5,0.38,1.03,1.26,1.95,1.45
6100,-1.83,12.12,-2.11,0.74,1.45,1.72,1.45
6120,-0.45,11.26,-2.0,0.25,1.61,1.48,1.45
6140,-0.64,9.98,-1.15,0.12,1.46,0.89,1.45
6160,-1.37,9.04,-1.3,0.02,1.17,0.55,1.55
6180,-0.44,9.09,-2.45,-0.12,0.99,0.46,1.55
6200,-0.44,8.8,-3.21,-0.3,0.9,0.34,1.55
6220,-0.66,8.3,-3.06,-0.36,0.8,0.15,1.54
6240,-1.33,8.47,-2.98,-0.29,0.52,0.09,1.54
6260,-2.01,8.57,-2.57,-0.03,-0.3,0.11,1.47
6280,-0.53,10.89,-2.41,-0.08,-1.23,0.13,1.47
6300,-2.3,11.82,-3.81,-0.23,-1.43,-0.16,1.47
6320,-4.34,10.58,-2.04,-0.43,-1.81,-0.63,1.47
6340,2.62,9.75,-19.61,0.02,0.7,-2.54,1.47
6360,9.86,17.75,-13.07,0.09,-1.98,-1.73,1.59
6380,1.38,14.12,-12.33,-0.42,-1.45,-0.58,1.59
6400,4.26,6.93,-3.44,-0.09,-1.68,-1.51,1.59
6420,1.95,5.56,-2.0,0.43,-0.59,-1.05,1.63
6440,-1.9,19.23,-5.61,0.28,0.9,-1.07,1.63
6460,9.72,19.61,4.98,-0.77,-0.47,-0.98,1.76
6480,1.38,-3.23,-6.49,-0.17,2.12,-1.61,1.76
6500,-13.29,8.67,-5.88,-0.05,1.08,-1.52,1.76
6520,-10.0,11.39,-0.62,-0.2,-0.69,-0.31,1.76
6540,1.01,9.64,-1.7,-0.11,-0.76,-0.33,1.76
6560,-3.7,9.34,-2.85,-0.09,-0.04,-0.26,1.72
6580,-5.71,8.79,-3.53,-0.04,-0.35,-0.1,1.72
6600,-2.54,9.31,-2.84,-0.06,-0.53,0.11,1.72
6620,-1.09,9.14,-3.22,-0.08,-0.35,0.09,1.69
6640,-2.14,8.64,-3.53,-0.1,-0.3,0.01,1.69
6660,-1.55,9.12,-3.52,-0.17,-0.62,-0.05,1.41
6680,0.95,8.77,-3.4,-0.2,-0.66,-0.17,1.41
6700,1.63,8.54,-4.38,-0.23,-0.3,-0.35,1.41
6720,-0.54,8.81,-4.23,-0.31,-0.11,-0.56,1.41
6740,0.27,9.02,-4.13,-0.45,-0.08,-0.77,1.41
6760,-0.19,9.0,-2.64,-0.54,-0.13,-1.03,1.54
6780,4.74,8.0,-1.52,-0.44,-0.36,-1.12,1.54
6800,-3.87,8.61,-3.76,-0.51,0.52,-1.55,1.54
6820,-5.77,8.96,-2.45,-0.59,-0.17,-1.3,1.62
6840,-1.95,8.3,-2.22,-0.62,-0.72,-1.35,1.62
6860,-1.0,8.56,-2.37,-0.68,-0.71,-1.51,2.0
6880,-3.59,8.98,-3.03,-0.65,-0.47,-1.66,2.0
6900,-4.24,7.83,-2.44,-0.7,-0.52,-1.68,2.0
6920,-6.19,7.92,-0.77,-0.71,-0.73,-1.64,2.0
6940,-6.92,9.13,-1.4,-0.66,-0.88,-1.61,2.0
6960,-0.56,10.21,-2.19,-0.89,-1.28,-1.63,1.68
6980,-5.8,7.96,-0.4,-0.99,-0.6,-1.96,1.68
7000,-4.81,4.36,-0.37,-1.0,-0.53,-1.77,1.68
7020,-10.01,7.15,-1.2,-0.8,-0.83,-1.64,1.68
7040,-4.17,8.18,-1.48,-0.78,-1.14,-1.55,1.68
7060,-6.21,7.69,-1.39,-0.74,-0.88,-1.72,1.76
7080,-5.5,4.21,-1.16,-0.69,-0.77,-1.85,1.76
7100,-10.77,10.5,-1.46,-0.77,-1.1,-1.84,1.76
7120,-5.22,13.37,-0.22,-1.0,-1.46,-1.9,1.76
7140,-5.21,12.6,1.32,-1.35,-1.26,-2.09,1.76
