Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
6580,-3.0,-4.61,2.56,1.66,1.64,4.17,-2.43
6600,-3.94,-3.68,4.12,1.97,1.58,4.02,-2.93
6620,-6.78,-0.33,4.38,2.05,1.32,3.46,-2.93
6640,-13.32,3.24,2.94,1.69,1.44,2.56,-2.74
6660,-15.51,2.47,2.88,1.4,1.37,1.57,-2.74
6680,-19.58,4.67,2.21,1.1,0.45,0.22,-2.74
6700,-18.84,5.26,4.61,-0.05,-0.73,-0.27,-2.58
6720,-15.54,-2.15,-1.76,-0.03,0.82,-1.64,-2.58
6740,1.65,19.61,-9.65,-1.24,-0.7,-0.75,-2.58
6760,-5.28,3.0,-14.41,-0.87,0.16,-0.96,-2.58
6780,-17.73,19.61,9.43,-1.16,-1.03,-0.47,-2.58
6800,5.62,0.64,-4.48,-1.12,0.18,-0.36,-2.88
6820,-13.15,7.9,1.72,-0.51,0.68,-0.54,-2.88
6840,-7.85,10.41,0.6,-0.23,-0.7,0.23,-2.68
6860,-4.58,8.41,-1.81,-0.0,-0.52,0.25,-2.68
6880,-6.18,8.44,-2.11,0.15,-0.53,0.44,-2.68
6900,-4.69,9.0,-2.94,0.18,-0.58,0.61,-2.68
6920,-4.36,8.77,-3.54,0.23,-0.56,0.64,-2.68
6940,-5.3,9.33,-2.73,0.17,-0.4,0.81,-2.68
6960,-4.06,8.62,-2.52,0.18,-0.57,0.93,-2.68
6980,-0.89,9.79,-3.38,0.25,-0.67,0.86,-2.68
7000,-1.64,8.37,-3.59,0.12,-0.76,0.77,-2.49
7020,-0.9,7.06,-4.25,0.06,-0.45,0.63,-2.49
7040,-0.94,7.74,-4.7,-0.07,-0.48,0.53,-2.42
7060,-0.37,8.09,-4.67,-0.15,-0.4,0.41,-2.42
7080,-1.16,10.08,-4.24,-0.2,-0.23,0.32,-2.42
7100,-3.45,8.27,-2.35,-0.18,-0.14,0.27,-2.38
7120,-4.12,11.58,-2.83,-0.22,-0.3,0.41,-2.38
7140,-1.66,12.97,-4.15,-0.23,-0.57,0.29,-2.38
7160,2.33,14.52,-4.13,-0.34,-0.61,0.13,-2.38
7180,1.73,14.95,-4.3,-0.44,-0.29,-0.29,-2.38
7200,1.53,16.6,-7.87,-0.62,-0.64,-0.59,-2.43
7220,5.83,19.0,-8.25,-0.88,-0.9,-0.9,-2.43
7240,5.49,19.61,-8.52,-0.92,-1.23,-1.29,-2.39
7260,7.08,19.55,-7.25,-0.95,-1.39,-1.09,-2.39
7280,7.17,14.64,-9.21,-1.4,-1.51,-0.81,-2.39
7300,-6.02,11.65,-15.6,-1.2,0.14,-2.49,-2.8
7320,-19.61,15.5,-1.95,-1.28,-0.45,-4.37,-2.8
7340,-19.61,19.61,0.94,-1.9,-3.19,-4.06,-2.8
7360,-10.6,18.93,1.41,-3.11,-4.37,-3.11,-2.8
7380,-4.47,15.55,1.03,-3.12,-2.11,-3.2,-2.8
