Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
5580,-0.15,6.68,1.24,-1.07,2.21,-2.2,-1.2
5600,-1.58,5.94,1.12,-1.01,1.9,-1.89,-0.92
5620,-2.09,3.76,1.2,-0.82,1.53,-1.39,-0.92
5640,-0.94,2.36,-0.08,-0.45,1.27,-0.52,-1.15
5660,0.52,1.78,-0.09,-0.1,1.11,0.18,-1.15
5680,0.44,0.87,-0.16,0.39,1.07,0.76,-1.15
5700,0.35,0.93,-0.39,0.74,1.15,1.46,-1.15
5720,0.4,1.43,-0.15,0.94,1.35,2.11,-1.15
5740,0.23,1.43,0.05,1.15,1.64,2.6,-1.4
5760,-2.04,1.16,0.0,1.34,1.66,2.9,-1.4
5780,-4.88,2.2,-0.06,1.5,1.21,3.22,-1.4
5800,-4.62,3.17,0.92,1.61,0.53,3.21,-1.67
5820,-7.19,4.31,0.37,1.68,0.63,2.95,-1.67
5840,-8.62,6.13,0.58,1.5,0.61,2.49,-1.56
5860,-9.29,7.7,0.64,1.2,0.76,1.86,-1.56
5880,-11.07,8.85,-0.23,0.9,0.93,1.08,-1.56
5900,-11.51,8.19,-0.09,0.48,0.63,0.48,-1.56
5920,-11.12,3.44,0.5,0.34,0.31,-0.11,-1.56
5940,-19.61,16.45,-3.57,0.45,-0.09,-1.75,-1.37
5960,-5.49,10.86,-0.45,-0.79,-1.25,-0.56,-1.37
5980,10.93,9.16,0.78,-0.56,-1.35,-0.24,-1.37
6000,3.45,7.6,-7.85,-0.19,0.7,-0.7,-1.35
6020,-18.67,8.13,-0.76,-0.25,1.49,-1.31,-1.35
6040,-10.32,7.08,0.37,-0.43,-0.51,-0.02,-1.39
6060,-2.97,11.34,-2.32,-0.38,-0.4,-0.02,-1.39
6080,-6.16,7.33,0.19,-0.22,0.31,-0.05,-1.39
6100,-6.31,8.54,-1.17,-0.08,0.24,0.14,-1.39
6120,-5.02,8.07,-0.48,0.09,0.12,0.27,-1.39
6140,-6.04,8.58,-0.84,0.25,0.05,0.3,-1.59
6160,-6.45,8.7,-1.85,0.31,0.03,0.5,-1.59
6180,-4.99,8.44,-2.38,0.3,0.04,0.65,-1.59
6200,-3.64,8.71,-2.42,0.33,-0.01,0.66,-1.5
6220,-4.03,8.1,-2.88,0.31,0.13,0.66,-1.5
6240,-4.57,9.14,-3.0,0.23,0.2,0.76,-1.6
6260,-5.64,9.86,-1.9,0.15,0.21,0.78,-1.6
