Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
4120,-0.64,9.65,-1.63,0.01,0.01,-0.04,0.08
4140,-0.91,9.56,-1.71,0.01,0.0,-0.04,0.08
4160,-0.86,9.48,-1.73,0.01,-0.02,-0.03,0.08
4180,-0.82,9.46,-1.53,0.01,-0.04,-0.03,-0.17
4200,-0.56,9.65,-1.75,0.02,-0.03,-0.03,-0.17
4220,-0.71,9.63,-1.7,0.01,-0.01,-0.04,-0.02
4240,-0.79,9.49,-1.79,0.01,-0.02,-0.05,-0.02
4260,-0.79,9.57,-1.66,0.0,-0.02,-0.05,-0.02
4280,-0.61,9.53,-1.49,0.01,-0.04,-0.05,-0.02
4300,-1.02,9.63,-1.56,0.01,-0.0,-0.06,-0.02
4320,-0.89,9.51,-1.76,0.01,-0.01,-0.03,0.01
4340,-0.67,9.53,-1.75,0.01,-0.02,-0.03,0.01
4360,-0.77,9.53,-1.6,0.0,-0.03,-0.05,0.01
4380,-0.77,9.61,-1.75,0.0,-0.02,-0.05,-0.2
4400,-0.94,9.59,-1.64,0.0,-0.02,-0.04,-0.2
4420,-0.8,9.52,-1.64,0.01,-0.02,-0.03,-0.29
4440,-0.81,9.54,-1.64,0.01,-0.01,-0.03,-0.29
4460,-0.73,9.51,-1.79,0.01,-0.01,-0.03,-0.29
4480,-1.07,9.49,-1.61,0.01,-0.01,-0.02,-0.29
4500,-0.65,9.53,-1.6,0.02,-0.03,-0.01,-0.29
4520,-0.84,9.54,-1.76,0.02,-0.0,-0.02,0.13
4540,-0.87,9.54,-1.79,0.01,-0.02,-0.02,0.13
4560,-0.78,9.51,-1.54,0.02,-0.04,-0.02,0.13
4580,-0.69,9.67,-1.59,0.02,-0.02,-0.03,0.16
4600,-0.77,9.56,-1.55,0.02,-0.01,-0.02,0.16
4620,-0.94,9.51,-1.72,0.02,-0.01,-0.02,-0.1
4640,-0.82,9.47,-1.75,0.02,-0.02,-0.01,-0.1
4660,-0.72,9.55,-1.7,0.02,-0.03,-0.02,-0.1
4680,-0.73,9.61,-1.67,0.01,-0.02,-0.03,-0.1
4700,-0.78,9.57,-1.61,0.01,-0.0,-0.03,-0.1
4720,-0.92,9.47,-1.71,0.01,-0.0,-0.02,-0.24
4740,-0.84,9.51,-1.65,0.01,-0.03,-0.02,-0.24
4760,-0.73,9.52,-1.73,0.01,-0.04,-0.02,-0.24
4780,-0.63,9.58,-1.7,0.01,-0.03,-0.02,-0.11
4800,-0.81,9.55,-1.69,0.01,-0.01,-0.02,-0.11
4820,-0.75,9.6,-1.63,0.02,-0.02,-0.02,-0.21
4840,-0.59,9.51,-1.69,0.01,-0.01,-0.02,-0.21
4860,-0.77,9.59,-1.5,0.01,-0.01,-0.04,-0.21
4880,-1.03,9.59,-1.63,0.01,-0.0,-0.03,-0.21
4900,-0.82,9.57,-1.72,0.01,-0.02,-0.01,-0.21
4920,-0.63,9.56,-1.76,0.01,-0.01,-0.02,-0.13
4940,-0.69,9.48,-1.49,0.01,-0.01,-0.03,-0.13
4960,-0.78,9.59,-1.72,0.01,0.01,-0.03,-0.13
4980,-0.83,9.52,-1.72,0.01,-0.01,-0.03,-0.06
5000,-0.77,9.51,-1.7,0.01,-0.02,-0.03,-0.06
5020,-0.71,9.56,-1.67,0.01,-0.01,-0.03,-0.18
5040,-0.95,9.57,-1.76,0.01,-0.0,-0.03,-0.18
5060,-0.8,9.51,-1.72,0.01,-0.04,-0.02,-0.18
5080,-0.68,9.52,-1.56,0.01,-0.02,-0.03,-0.11
5100,-0.81,9.63,-1.75,0.01,0.01,-0.03,-0.11
5120,-0.79,9.45,-1.7,0.01,-0.02,-0.02,-0.03
5140,-0.89,9.51,-1.65,0.01,-0.03,-0.02,-0.03
5160,-0.62,9.55,-1.77,0.01,-0.03,-0.02,-0.03
5180,-0.66,9.54,-1.68,0.01,-0.03,-0.03,0.02
5200,-0.52,9.57,-1.73,0.01,-0.03,-0.03,0.02
5220,-0.8,9.53,-1.76,0.0,-0.02,-0.04,-0.05
5240,-0.71,9.53,-1.66,0.01,-0.02,-0.04,-0.05
5260,-0.86,9.53,-1.73,0.0,-0.02,-0.04,-0.05
5280,-0.79,9.56,-1.64,0.01,-0.02,-0.03,-0.22
5300,-0.76,9.55,-1.61,0.01,-0.02,-0.03,-0.22
5320,-0.72,9.51,-1.74,0.01,-0.02,-0.04,-0.22
5340,-0.71,9.59,-1.61,0.01,-0.01,-0.04,-0.22
5360,-0.87,9.54,-1.74,0.0,-0.01,-0.04,-0.22
5380,-0.77,9.49,-1.6,0.01,-0.02,-0.04,0.03
5400,-0.73,9.55,-1.66,0.01,-0.01,-0.03,0.03
5420,-0.84,9.56,-1.77,0.01,-0.02,-0.03,-0.03
5440,-0.81,9.55,-1.84,0.0,-0.03,-0.03,-0.03
5460,-0.57,9.57,-1.58,0.01,-0.03,-0.04,-0.03
5480,-0.6,9.59,-1.77,0.01,-0.02,-0.05,0.23
5500,-0.68,9.58,-1.7,0.0,0.01,-0.06,0.23
5520,-0.96,9.46,-1.64,0.01,-0.0,-0.05,0.23
5540,-0.8,9.49,-1.69,0.01,-0.01,-0.04,0.23
5560,-0.73,9.57,-1.79,0.01,-0.02,-0.03,0.23
5580,-0.67,9.62,-1.66,0.0,-0.03,-0.04,0.03
5600,-0.71,9.56,-1.74,0.01,-0.01,-0.04,0.03
5620,-1.02,9.43,-1.59,0.01,-0.03,-0.03,-0.02
5640,-0.68,9.58,-1.62,0.01,-0.04,-0.04,-0.02
5660,-0.71,9.6,-1.64,0.02,-0.02,-0.04,-0.02
5680,-0.89,9.59,-1.73,0.01,-0.0,-0.04,0.13
5700,-0.84,9.52,-1.62,0.01,-0.01,-0.03,0.13
5720,-0.72,9.55,-1.7,0.01,-0.03,-0.04,0.13
5740,-0.79,9.55,-1.72,0.0,-0.02,-0.04,0.13
5760,-0.6,9.64,-1.63,0.0,-0.01,-0.04,0.13
5780,-1.03,9.56,-1.66,0.01,-0.0,-0.04,0.06
5800,-0.85,9.49,-1.7,0.01,-0.03,-0.03,0.06
5820,-0.73,9.56,-1.66,0.01,-0.03,-0.04,0.03
5840,-0.72,9.57,-1.72,0.01,-0.02,-0.04,0.03
5860,-0.67,9.63,-1.65,0.01,-0.01,-0.04,0.03
5880,-0.9,9.55,-1.59,0.0,0.0,-0.04,-0.01
5900,-1.13,9.45,-1.62,0.01,-0.02,-0.03,-0.01
5920,-0.92,9.52,-1.6,0.01,-0.03,-0.02,-0.01
5940,-0.68,9.54,-1.64,0.01,-0.04,-0.02,-0.01
5960,-0.49,9.65,-1.71,0.01,-0.02,-0.04,-0.01
5980,-0.81,9.64,-1.72,0.01,0.01,-0.04,-0.05
6000,-1.02,9.54,-1.72,0.01,-0.03,-0.04,-0.05
6020,-0.93,9.41,-1.7,0.0,-0.04,-0.03,-0.19
6040,-0.81,9.58,-1.63,0.01,-0.04,-0.03,-0.19
6060,-0.83,9.6,-1.5,0.01,-0.01,-0.03,-0.19
6080,-0.83,9.56,-1.59,0.01,0.0,-0.03,-0.15
6100,-1.01,9.49,-1.73,0.01,-0.01,-0.02,-0.15
6120,-0.74,9.51,-1.69,0.01,-0.04,-0.02,-0.15
6140,-0.63,9.53,-1.71,0.01,-0.04,-0.02,-0.15
6160,-0.74,9.59,-1.6,0.01,-0.01,-0.02,-0.15
6180,-0.94,9.56,-1.61,0.02,-0.01,-0.02,0.05
6200,-0.9,9.55,-1.75,0.02,-0.02,-0.01,0.05
6220,-0.56,9.45,-1.8,0.01,-0.03,-0.03,-0.14
6240,-0.68,9.67,-1.71,0.01,-0.03,-0.04,-0.14
6260,-0.74,9.59,-1.62,0.01,-0.02,-0.03,-0.14
6280,-0.87,9.51,-1.7,0.01,-0.01,-0.03,-0.25
6300,-0.83,9.46,-1.75,0.01,-0.02,-0.03,-0.25
6320,-0.8,9.5,-1.72,0.01,-0.02,-0.04,-0.25
