Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
6600,-8.03,-0.35,1.19,-0.12,-1.25,1.37,0.73
6620,0.28,-1.55,2.56,0.31,-1.44,2.0,0.73
6640,5.71,-2.95,2.44,0.97,0.43,2.69,0.8
6660,6.02,-3.04,0.48,1.69,3.14,2.83,0.8
6680,-0.64,0.8,-1.67,2.09,4.37,3.3,0.8
6700,-3.98,4.63,-0.97,2.05,4.37,3.98,0.8
6720,-8.03,6.17,1.2,2.05,2.86,4.37,0.8
6740,-6.44,5.85,2.52,2.03,1.56,4.37,0.99
6760,-4.44,5.81,0.47,2.11,0.98,4.37,0.99
6780,-1.32,5.78,0.81,2.43,1.12,4.37,1.01
6800,-1.96,8.68,0.17,2.94,2.21,4.37,1.01
6820,-5.71,14.05,-2.09,2.99,2.92,4.37,1.01
6840,-11.23,16.06,-1.99,2.14,2.82,4.37,1.03
6860,-16.93,18.13,-4.58,1.81,1.92,4.37,1.03
6880,-9.84,13.23,-0.88,1.46,1.3,4.22,1.03
6900,-11.49,14.76,-1.24,1.52,-0.02,2.8,1.03
6920,-12.19,13.76,-1.98,0.76,-1.5,1.47,1.03
6940,-6.86,11.62,-0.43,0.16,-2.15,-0.16,1.24
6960,-1.34,10.19,-4.09,0.19,-1.12,-1.94,1.24
6980,15.72,13.77,-0.93,-0.51,0.31,-1.78,1.41
7000,17.63,14.11,-4.35,-0.51,-0.02,-1.11,1.41
7020,-2.96,10.87,-7.26,-0.46,2.0,-2.33,1.41
7040,-11.88,13.74,-3.62,-0.7,1.69,-2.21,1.27
7060,-5.54,11.28,1.12,-0.66,-1.08,-0.62,1.27
7080,-2.04,8.95,-2.31,-0.37,-0.1,-0.71,1.27
7100,-0.32,9.41,-3.14,-0.39,0.19,-0.6,1.27
7120,-0.96,8.2,-4.89,-0.39,0.19,-0.57,1.27
7140,1.83,7.55,-4.71,-0.33,0.03,-0.56,1.33
7160,1.18,8.94,-4.81,-0.24,0.28,-0.81,1.33
7180,-2.82,9.52,-2.4,-0.39,0.26,-0.84,1.44
7200,-2.67,9.16,-3.23,-0.37,0.05,-0.76,1.44
7220,-0.04,8.53,-3.53,-0.31,0.06,-0.7,1.44
7240,-0.47,9.68,-4.0,-0.38,0.23,-0.86,1.14
7260,-0.41,9.02,-3.98,-0.47,0.09,-0.99,1.14
7280,-0.67,9.19,-3.78,-0.51,-0.29,-1.23,1.14
7300,1.31,8.98,-3.13,-0.65,-0.5,-1.33,1.14
7320,-1.45,7.49,-2.04,-0.55,-0.64,-1.56,1.14
7340,-2.54,9.13,-2.25,-0.55,-0.41,-1.65,1.24
7360,0.32,8.68,-1.74,-0.53,-0.7,-1.84,1.24
7380,2.83,7.3,-2.54,-0.74,-0.68,-2.01,1.39
7400,-5.69,8.13,-1.89,-0.69,-0.39,-2.52,1.39
7420,-3.44,7.98,-1.98,-0.93,-0.88,-1.9,1.39
7440,-7.26,8.0,-3.12,-0.86,-1.11,-2.26,1.29
7460,-1.13,5.23,-2.21,-1.03,-1.75,-2.06,1.29
7480,-7.02,7.06,0.86,-0.94,-0.91,-2.28,1.29
7500,-5.53,7.94,-1.53,-0.98,-1.15,-2.07,1.29
7520,-8.27,7.62,-2.27,-0.87,-1.15,-2.23,1.29
7540,-6.44,7.83,-1.04,-0.97,-1.61,-2.18,1.05
7560,-3.51,2.32,-1.92,-0.97,-1.25,-2.09,1.05
7580,-15.08,13.43,-1.91,-0.79,-1.38,-2.13,1.17
7600,-17.45,19.61,-4.64,-0.95,-1.97,-2.47,1.17
7620,-6.53,19.61,-1.29,-1.7,-2.82,-2.32,1.17
7640,0.33,19.61,-1.68,-2.04,-1.27,-2.24,1.29
7660,1.09,10.31,-4.07,-1.5,-0.14,-1.64,1.29
7680,3.42,-2.02,-2.81,-0.72,1.21,-0.81,1.29
7700,-1.8,-16.26,5.54,-0.58,1.43,0.27,1.29
7720,-2.55,-10.14,-4.06,1.14,2.68,1.54,1.29
7740,1.18,-0.42,-5.07,1.86,1.08,2.96,0.98
7760,-3.85,-1.34,-2.79,2.28,0.1,3.13,0.98
7780,-1.06,-1.1,1.53,2.39,-0.62,4.28,0.78
7800,2.76,-0.01,1.87,2.69,-0.34,4.37,0.78
